FAKE_DATA,denominator,sex,age_band,measure,interval_start,interval_end,ratio,numerator
FAKE_DATA,4340,male,10 to 17,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2017-04-01,2018-03-31,0.6094470046082949,2645
FAKE_DATA,5655,female,35 to 44,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2017-04-01,2018-03-31,0.6710875331564987,3795
FAKE_DATA,5730,male,55 to 64,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2017-04-01,2018-03-31,0.6701570680628273,3840
FAKE_DATA,4075,female,18 to 24,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2017-04-01,2018-03-31,0.6392638036809816,2605
FAKE_DATA,5810,female,65 to 74,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2017-04-01,2018-03-31,0.6729776247848537,3910
FAKE_DATA,23535,female,75 and over,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2017-04-01,2018-03-31,0.6785638410877417,15970
FAKE_DATA,5855,female,45 to 54,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2017-04-01,2018-03-31,0.659265584970111,3860
FAKE_DATA,5420,male,65 to 74,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2017-04-01,2018-03-31,0.6688191881918819,3625
FAKE_DATA,5710,female,25 to 34,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2017-04-01,2018-03-31,0.647985989492119,3700
FAKE_DATA,5245,female,0 to 9,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2017-04-01,2018-03-31,0.5262154432793136,2760
FAKE_DATA,5540,male,45 to 54,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2017-04-01,2018-03-31,0.6723826714801444,3725
FAKE_DATA,5635,male,25 to 34,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2017-04-01,2018-03-31,0.6433007985803016,3625
FAKE_DATA,5820,female,55 to 64,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2017-04-01,2018-03-31,0.6589347079037801,3835
FAKE_DATA,4550,female,10 to 17,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2017-04-01,2018-03-31,0.6131868131868132,2790
FAKE_DATA,5505,male,35 to 44,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2017-04-01,2018-03-31,0.6548592188919165,3605
FAKE_DATA,3755,male,18 to 24,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2017-04-01,2018-03-31,0.6431424766977364,2415
FAKE_DATA,4870,male,0 to 9,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2017-04-01,2018-03-31,0.5308008213552361,2585
FAKE_DATA,22610,male,75 and over,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2018-04-01,2019-03-31,0.6766917293233082,15300
FAKE_DATA,4295,male,10 to 17,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2018-04-01,2019-03-31,0.619324796274738,2660
FAKE_DATA,5685,female,35 to 44,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2018-04-01,2019-03-31,0.671943711521548,3820
FAKE_DATA,5715,male,55 to 64,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2018-04-01,2019-03-31,0.6719160104986877,3840
FAKE_DATA,4050,female,18 to 24,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2018-04-01,2019-03-31,0.645679012345679,2615
FAKE_DATA,5875,female,65 to 74,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2018-04-01,2019-03-31,0.6723404255319149,3950
FAKE_DATA,24120,female,75 and over,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2018-04-01,2019-03-31,0.6809701492537313,16425
FAKE_DATA,5800,female,45 to 54,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2018-04-01,2019-03-31,0.6637931034482759,3850
FAKE_DATA,5435,male,65 to 74,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2018-04-01,2019-03-31,0.6752529898804048,3670
FAKE_DATA,5725,female,25 to 34,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2018-04-01,2019-03-31,0.6506550218340611,3725
FAKE_DATA,4700,female,0 to 9,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2018-04-01,2019-03-31,0.5595744680851064,2630
FAKE_DATA,5555,male,45 to 54,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2018-04-01,2019-03-31,0.6714671467146714,3730
FAKE_DATA,5640,male,25 to 34,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2018-04-01,2019-03-31,0.6462765957446809,3645
FAKE_DATA,4520,female,10 to 17,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2018-04-01,2019-03-31,0.620575221238938,2805
FAKE_DATA,5490,male,35 to 44,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2018-04-01,2019-03-31,0.6584699453551912,3615
FAKE_DATA,5770,female,55 to 64,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2018-04-01,2019-03-31,0.6594454072790294,3805
FAKE_DATA,3780,male,18 to 24,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2018-04-01,2019-03-31,0.6494708994708994,2455
FAKE_DATA,4340,male,0 to 9,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2018-04-01,2019-03-31,0.5645161290322581,2450
FAKE_DATA,23125,male,75 and over,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2019-04-01,2020-03-31,0.6774054054054054,15665
FAKE_DATA,4285,male,10 to 17,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2019-04-01,2020-03-31,0.6277712952158693,2690
FAKE_DATA,5675,female,35 to 44,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2019-04-01,2020-03-31,0.6704845814977973,3805
FAKE_DATA,5695,male,55 to 64,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2019-04-01,2020-03-31,0.66900790166813,3810
FAKE_DATA,4075,female,18 to 24,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2019-04-01,2020-03-31,0.652760736196319,2660
FAKE_DATA,5910,female,65 to 74,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2019-04-01,2020-03-31,0.6802030456852792,4020
FAKE_DATA,24680,female,75 and over,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2019-04-01,2020-03-31,0.6823338735818476,16840
FAKE_DATA,5805,female,55 to 64,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2019-04-01,2020-03-31,0.6606373815676141,3835
FAKE_DATA,5545,male,65 to 74,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2019-04-01,2020-03-31,0.6798917944093779,3770
FAKE_DATA,5705,female,25 to 34,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2019-04-01,2020-03-31,0.6573181419807187,3750
FAKE_DATA,4105,female,0 to 9,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2019-04-01,2020-03-31,0.5895249695493301,2420
FAKE_DATA,5485,male,45 to 54,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2019-04-01,2020-03-31,0.6791248860528715,3725
FAKE_DATA,5745,female,45 to 54,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2019-04-01,2020-03-31,0.6753698868581375,3880
FAKE_DATA,5650,male,25 to 34,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2019-04-01,2020-03-31,0.6522123893805309,3685
FAKE_DATA,4550,female,10 to 17,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2019-04-01,2020-03-31,0.6307692307692307,2870
FAKE_DATA,3820,male,0 to 9,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2019-04-01,2020-03-31,0.5916230366492147,2260
FAKE_DATA,5485,male,35 to 44,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2019-04-01,2020-03-31,0.6636280765724704,3640
FAKE_DATA,3785,male,18 to 24,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2019-04-01,2020-03-31,0.6578599735799208,2490
FAKE_DATA,23690,male,75 and over,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2020-04-01,2021-03-31,0.6781342338539468,16065
FAKE_DATA,4295,male,10 to 17,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2020-04-01,2021-03-31,0.6391152502910361,2745
FAKE_DATA,5760,female,35 to 44,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2020-04-01,2021-03-31,0.6736111111111112,3880
FAKE_DATA,5685,male,55 to 64,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2020-04-01,2021-03-31,0.671943711521548,3820
FAKE_DATA,4035,female,18 to 24,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2020-04-01,2021-03-31,0.6505576208178439,2625
FAKE_DATA,5965,female,65 to 74,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2020-04-01,2021-03-31,0.6814752724224644,4065
FAKE_DATA,25255,female,75 and over,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2020-04-01,2021-03-31,0.6834290239556523,17260
FAKE_DATA,5755,female,55 to 64,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2020-04-01,2021-03-31,0.6594265855777585,3795
FAKE_DATA,5700,female,25 to 34,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2020-04-01,2021-03-31,0.6631578947368421,3780
FAKE_DATA,3490,female,0 to 9,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2020-04-01,2021-03-31,0.6146131805157593,2145
FAKE_DATA,5510,male,45 to 54,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2020-04-01,2021-03-31,0.6787658802177858,3740
FAKE_DATA,5700,female,45 to 54,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2020-04-01,2021-03-31,0.6850877192982456,3905
FAKE_DATA,5660,male,25 to 34,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2020-04-01,2021-03-31,0.6590106007067138,3730
FAKE_DATA,4595,female,10 to 17,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2020-04-01,2021-03-31,0.6441784548422198,2960
FAKE_DATA,3255,male,0 to 9,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2020-04-01,2021-03-31,0.6129032258064516,1995
FAKE_DATA,5440,male,35 to 44,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2020-04-01,2021-03-31,0.671875,3655
FAKE_DATA,3780,male,18 to 24,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2020-04-01,2021-03-31,0.656084656084656,2480
FAKE_DATA,5550,male,65 to 74,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2020-04-01,2021-03-31,0.6855855855855856,3805
FAKE_DATA,24065,male,75 and over,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2021-04-01,2022-03-31,0.6792021608144608,16345
FAKE_DATA,4300,male,10 to 17,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2021-04-01,2022-03-31,0.6476744186046511,2785
FAKE_DATA,5835,female,35 to 44,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2021-04-01,2022-03-31,0.6812339331619537,3975
FAKE_DATA,5645,male,55 to 64,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2021-04-01,2022-03-31,0.6713906111603188,3790
FAKE_DATA,4050,female,18 to 24,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2021-04-01,2022-03-31,0.6567901234567901,2660
FAKE_DATA,25610,female,75 and over,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2021-04-01,2022-03-31,0.6848887153455682,17540
FAKE_DATA,5725,female,55 to 64,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2021-04-01,2022-03-31,0.6637554585152838,3800
FAKE_DATA,5635,female,25 to 34,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2021-04-01,2022-03-31,0.6645962732919255,3745
FAKE_DATA,2905,female,0 to 9,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2021-04-01,2022-03-31,0.6316695352839932,1835
FAKE_DATA,6045,female,65 to 74,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2021-04-01,2022-03-31,0.6823821339950372,4125
FAKE_DATA,5665,female,45 to 54,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2021-04-01,2022-03-31,0.6857899382171226,3885
FAKE_DATA,5585,male,25 to 34,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2021-04-01,2022-03-31,0.6606982990152194,3690
FAKE_DATA,4600,female,10 to 17,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2021-04-01,2022-03-31,0.6521739130434783,3000
FAKE_DATA,5565,male,45 to 54,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2021-04-01,2022-03-31,0.6819407008086253,3795
FAKE_DATA,5545,male,65 to 74,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2021-04-01,2022-03-31,0.6934174932371506,3845
FAKE_DATA,2700,male,0 to 9,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2021-04-01,2022-03-31,0.6351851851851852,1715
FAKE_DATA,5470,male,35 to 44,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2021-04-01,2022-03-31,0.6736745886654479,3685
FAKE_DATA,3810,male,18 to 24,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2021-04-01,2022-03-31,0.6653543307086615,2535
FAKE_DATA,24100,male,75 and over,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2022-04-01,2023-03-31,0.6809128630705394,16410
FAKE_DATA,4275,male,10 to 17,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2022-04-01,2023-03-31,0.6526315789473685,2790
FAKE_DATA,5845,female,35 to 44,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2022-04-01,2023-03-31,0.6834901625320787,3995
FAKE_DATA,5620,male,55 to 64,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2022-04-01,2023-03-31,0.6806049822064056,3825
FAKE_DATA,4025,female,18 to 24,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2022-04-01,2023-03-31,0.6658385093167701,2680
FAKE_DATA,25635,female,75 and over,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2022-04-01,2023-03-31,0.6863662960795787,17595
FAKE_DATA,5610,male,65 to 74,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2022-04-01,2023-03-31,0.6942959001782532,3895
FAKE_DATA,5605,female,45 to 54,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2022-04-01,2023-03-31,0.6913470115967886,3875
FAKE_DATA,5760,female,55 to 64,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2022-04-01,2023-03-31,0.6666666666666666,3840
FAKE_DATA,5710,female,25 to 34,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2022-04-01,2023-03-31,0.6751313485113836,3855
FAKE_DATA,2355,female,0 to 9,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2022-04-01,2023-03-31,0.6539278131634819,1540
FAKE_DATA,6075,female,65 to 74,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2022-04-01,2023-03-31,0.6864197530864198,4170
FAKE_DATA,5560,male,25 to 34,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2022-04-01,2023-03-31,0.6609712230215827,3675
FAKE_DATA,4555,female,10 to 17,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2022-04-01,2023-03-31,0.6553238199780461,2985
FAKE_DATA,5560,male,45 to 54,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2022-04-01,2023-03-31,0.6798561151079137,3780
FAKE_DATA,2180,male,0 to 9,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2022-04-01,2023-03-31,0.6490825688073395,1415
FAKE_DATA,5540,male,35 to 44,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2022-04-01,2023-03-31,0.6787003610108303,3760
FAKE_DATA,3775,male,18 to 24,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2022-04-01,2023-03-31,0.6701986754966888,2530
FAKE_DATA,24185,male,75 and over,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2023-04-01,2024-03-31,0.684101715939632,16545
FAKE_DATA,3815,male,18 to 24,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2023-04-01,2024-03-31,0.6736566186107471,2570
FAKE_DATA,5830,female,35 to 44,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2023-04-01,2024-03-31,0.6886792452830188,4015
FAKE_DATA,5565,male,55 to 64,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2023-04-01,2024-03-31,0.6873315363881402,3825
FAKE_DATA,3980,female,18 to 24,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2023-04-01,2024-03-31,0.6771356783919598,2695
FAKE_DATA,25675,female,75 and over,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2023-04-01,2024-03-31,0.688412852969815,17675
FAKE_DATA,5625,male,65 to 74,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2023-04-01,2024-03-31,0.6897777777777778,3880
FAKE_DATA,5580,female,45 to 54,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2023-04-01,2024-03-31,0.696236559139785,3885
FAKE_DATA,5770,female,55 to 64,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2023-04-01,2024-03-31,0.6707105719237435,3870
FAKE_DATA,5735,female,25 to 34,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2023-04-01,2024-03-31,0.6765475152571927,3880
FAKE_DATA,4575,female,10 to 17,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2023-04-01,2024-03-31,0.6655737704918033,3045
FAKE_DATA,6055,female,65 to 74,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2023-04-01,2024-03-31,0.6845582163501238,4145
FAKE_DATA,5480,male,25 to 34,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2023-04-01,2024-03-31,0.6715328467153284,3680
FAKE_DATA,5550,male,45 to 54,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2023-04-01,2024-03-31,0.6828828828828829,3790
FAKE_DATA,4285,male,10 to 17,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2023-04-01,2024-03-31,0.6697782963827305,2870
FAKE_DATA,1645,male,0 to 9,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2023-04-01,2024-03-31,0.6595744680851063,1085
FAKE_DATA,5560,male,35 to 44,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2023-04-01,2024-03-31,0.6780575539568345,3770
FAKE_DATA,1805,female,0 to 9,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2023-04-01,2024-03-31,0.667590027700831,1205
FAKE_DATA,24125,male,75 and over,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2024-04-01,2025-03-31,0.6849740932642487,16525
FAKE_DATA,3810,male,18 to 24,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2024-04-01,2025-03-31,0.6732283464566929,2565
FAKE_DATA,5770,female,35 to 44,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2024-04-01,2025-03-31,0.6941074523396881,4005
FAKE_DATA,5540,male,55 to 64,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2024-04-01,2025-03-31,0.6895306859205776,3820
FAKE_DATA,5775,female,25 to 34,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2024-04-01,2025-03-31,0.6787878787878788,3920
FAKE_DATA,25735,female,75 and over,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2024-04-01,2025-03-31,0.689333592383913,17740
FAKE_DATA,5705,male,65 to 74,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2024-04-01,2025-03-31,0.6958808063102542,3970
FAKE_DATA,5610,female,45 to 54,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2024-04-01,2025-03-31,0.7040998217468806,3950
FAKE_DATA,5825,female,55 to 64,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2024-04-01,2025-03-31,0.6703862660944206,3905
FAKE_DATA,4560,female,10 to 17,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2024-04-01,2025-03-31,0.6831140350877193,3115
FAKE_DATA,6000,female,65 to 74,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2024-04-01,2025-03-31,0.6883333333333334,4130
FAKE_DATA,5495,male,25 to 34,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2024-04-01,2025-03-31,0.6833484986351228,3755
FAKE_DATA,5525,male,45 to 54,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2024-04-01,2025-03-31,0.681447963800905,3765
FAKE_DATA,4005,female,18 to 24,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2024-04-01,2025-03-31,0.6841448189762797,2740
FAKE_DATA,4330,male,10 to 17,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2024-04-01,2025-03-31,0.6836027713625866,2960
FAKE_DATA,5570,male,35 to 44,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2024-04-01,2025-03-31,0.6795332136445242,3785
FAKE_DATA,1070,male,0 to 9,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2024-04-01,2025-03-31,0.6822429906542056,730
FAKE_DATA,1230,female,0 to 9,Table_2_Prevalence_of_ADHD_Diagnosis01_09_2025_16_01,2024-04-01,2025-03-31,0.6829268292682927,840
