FAKE_DATA,measure,interval_start,interval_end,ratio,numerator,denominator,sex,age_band
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2016-04-01,2017-03-31,0.2857142857142857,10,35,male,0 to 9
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2017-04-01,2018-03-31,0.2,25,125,male,75 and over
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2017-04-01,2018-03-31,0.3333333333333333,10,30,male,10 to 17
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2017-04-01,2018-03-31,0.0,0,40,female,35 to 44
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2017-04-01,2018-03-31,0.0,0,35,male,55 to 64
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2017-04-01,2018-03-31,0.0,0,45,female,18 to 24
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2017-04-01,2018-03-31,0.0,0,50,female,65 to 74
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2017-04-01,2018-03-31,0.1951219512195122,40,205,female,75 and over
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2017-04-01,2018-03-31,0.1818181818181818,10,55,female,45 to 54
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2017-04-01,2018-03-31,0.25,10,40,male,65 to 74
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2017-04-01,2018-03-31,0.25,15,60,female,25 to 34
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2017-04-01,2018-03-31,0.2727272727272727,15,55,female,0 to 9
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2017-04-01,2018-03-31,0.2857142857142857,10,35,male,45 to 54
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2017-04-01,2018-03-31,0.25,10,40,male,25 to 34
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2017-04-01,2018-03-31,0.25,10,40,female,55 to 64
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2017-04-01,2018-03-31,0.0,0,35,female,10 to 17
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2017-04-01,2018-03-31,0.2222222222222222,10,45,male,35 to 44
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2017-04-01,2018-03-31,0.0,0,30,male,18 to 24
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2017-04-01,2018-03-31,0.2857142857142857,10,35,male,0 to 9
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2018-04-01,2019-03-31,0.1923076923076923,25,130,male,75 and over
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2018-04-01,2019-03-31,0.4285714285714285,15,35,male,10 to 17
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2018-04-01,2019-03-31,0.0,0,45,female,35 to 44
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2018-04-01,2019-03-31,0.0,0,35,male,55 to 64
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2018-04-01,2019-03-31,0.0,0,45,female,18 to 24
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2018-04-01,2019-03-31,0.0,0,55,female,65 to 74
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2018-04-01,2019-03-31,0.1951219512195122,40,205,female,75 and over
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2018-04-01,2019-03-31,0.2,10,50,female,45 to 54
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2018-04-01,2019-03-31,0.25,10,40,male,65 to 74
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2018-04-01,2019-03-31,0.25,15,60,female,25 to 34
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2018-04-01,2019-03-31,0.3,15,50,female,0 to 9
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2018-04-01,2019-03-31,0.2857142857142857,10,35,male,45 to 54
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2018-04-01,2019-03-31,0.2857142857142857,10,35,male,25 to 34
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2018-04-01,2019-03-31,0.2857142857142857,10,35,female,10 to 17
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2018-04-01,2019-03-31,0.2222222222222222,10,45,male,35 to 44
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2018-04-01,2019-03-31,0.2222222222222222,10,45,female,55 to 64
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2018-04-01,2019-03-31,0.0,0,30,male,18 to 24
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2018-04-01,2019-03-31,0.0,0,25,male,0 to 9
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2019-04-01,2020-03-31,0.2222222222222222,30,135,male,75 and over
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2019-04-01,2020-03-31,0.5,15,30,male,10 to 17
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2019-04-01,2020-03-31,0.0,0,40,female,35 to 44
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2019-04-01,2020-03-31,0.0,0,30,male,55 to 64
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2019-04-01,2020-03-31,0.0,0,45,female,18 to 24
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2019-04-01,2020-03-31,0.0,0,55,female,65 to 74
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2019-04-01,2020-03-31,0.1904761904761904,40,210,female,75 and over
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2019-04-01,2020-03-31,0.0,0,45,female,55 to 64
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2019-04-01,2020-03-31,0.25,10,40,male,65 to 74
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2019-04-01,2020-03-31,0.1666666666666666,10,60,female,25 to 34
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2019-04-01,2020-03-31,0.25,10,40,female,0 to 9
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2019-04-01,2020-03-31,0.2857142857142857,10,35,male,45 to 54
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2019-04-01,2020-03-31,0.1818181818181818,10,55,female,45 to 54
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2019-04-01,2020-03-31,0.25,10,40,male,25 to 34
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2019-04-01,2020-03-31,0.0,0,40,female,10 to 17
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2019-04-01,2020-03-31,0.4,10,25,male,0 to 9
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2019-04-01,2020-03-31,0.2222222222222222,10,45,male,35 to 44
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2019-04-01,2020-03-31,0.0,0,30,male,18 to 24
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2020-04-01,2021-03-31,0.2142857142857142,30,140,male,75 and over
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2020-04-01,2021-03-31,0.5,15,30,male,10 to 17
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2020-04-01,2021-03-31,0.0,0,50,female,35 to 44
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2020-04-01,2021-03-31,0.0,0,30,male,55 to 64
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2020-04-01,2021-03-31,0.0,0,45,female,18 to 24
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2020-04-01,2021-03-31,0.0,0,55,female,65 to 74
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2020-04-01,2021-03-31,0.1860465116279069,40,215,female,75 and over
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2020-04-01,2021-03-31,0.2222222222222222,10,45,female,55 to 64
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2020-04-01,2021-03-31,0.1818181818181818,10,55,female,25 to 34
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2020-04-01,2021-03-31,0.0,0,35,female,0 to 9
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2020-04-01,2021-03-31,0.2857142857142857,10,35,male,45 to 54
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2020-04-01,2021-03-31,0.2222222222222222,10,45,female,45 to 54
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2020-04-01,2021-03-31,0.2857142857142857,10,35,male,25 to 34
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2020-04-01,2021-03-31,0.25,10,40,female,10 to 17
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2020-04-01,2021-03-31,0.0,0,20,male,0 to 9
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2020-04-01,2021-03-31,0.2,10,50,male,35 to 44
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2020-04-01,2021-03-31,0.0,0,35,male,18 to 24
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2020-04-01,2021-03-31,0.25,10,40,male,65 to 74
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2021-04-01,2022-03-31,0.2068965517241379,30,145,male,75 and over
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2021-04-01,2022-03-31,0.3333333333333333,10,30,male,10 to 17
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2021-04-01,2022-03-31,0.0,0,50,female,35 to 44
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2021-04-01,2022-03-31,0.0,0,30,male,55 to 64
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2021-04-01,2022-03-31,0.0,0,40,female,18 to 24
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2021-04-01,2022-03-31,0.1818181818181818,40,220,female,75 and over
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2021-04-01,2022-03-31,0.0,0,45,female,55 to 64
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2021-04-01,2022-03-31,0.1818181818181818,10,55,female,25 to 34
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2021-04-01,2022-03-31,0.0,0,25,female,0 to 9
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2021-04-01,2022-03-31,0.0,0,55,female,65 to 74
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2021-04-01,2022-03-31,0.2222222222222222,10,45,female,45 to 54
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2021-04-01,2022-03-31,0.25,10,40,male,25 to 34
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2021-04-01,2022-03-31,0.2222222222222222,10,45,female,10 to 17
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2021-04-01,2022-03-31,0.0,0,40,male,45 to 54
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2021-04-01,2022-03-31,0.0,0,35,male,65 to 74
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2021-04-01,2022-03-31,0.0,0,20,male,0 to 9
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2021-04-01,2022-03-31,0.0,0,40,male,35 to 44
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2021-04-01,2022-03-31,0.3333333333333333,10,30,male,18 to 24
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2022-04-01,2023-03-31,0.2068965517241379,30,145,male,75 and over
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2022-04-01,2023-03-31,0.4,10,25,male,10 to 17
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2022-04-01,2023-03-31,0.0,0,50,female,35 to 44
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2022-04-01,2023-03-31,0.0,0,30,male,55 to 64
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2022-04-01,2023-03-31,0.0,0,30,female,18 to 24
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2022-04-01,2023-03-31,0.1818181818181818,40,220,female,75 and over
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2022-04-01,2023-03-31,0.0,0,35,male,65 to 74
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2022-04-01,2023-03-31,0.0,0,45,female,45 to 54
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2022-04-01,2023-03-31,0.0,0,45,female,55 to 64
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2022-04-01,2023-03-31,0.1538461538461538,10,65,female,25 to 34
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2022-04-01,2023-03-31,0.0,0,25,female,0 to 9
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2022-04-01,2023-03-31,0.1666666666666666,10,60,female,65 to 74
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2022-04-01,2023-03-31,0.0,0,35,male,25 to 34
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2022-04-01,2023-03-31,0.0,0,45,female,10 to 17
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2022-04-01,2023-03-31,0.25,10,40,male,45 to 54
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2022-04-01,2023-03-31,0.0,0,20,male,0 to 9
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2022-04-01,2023-03-31,0.2222222222222222,10,45,male,35 to 44
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2022-04-01,2023-03-31,0.3333333333333333,10,30,male,18 to 24
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2023-04-01,2024-03-31,0.2068965517241379,30,145,male,75 and over
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2023-04-01,2024-03-31,0.3333333333333333,10,30,male,18 to 24
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2023-04-01,2024-03-31,0.2,10,50,female,35 to 44
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2023-04-01,2024-03-31,0.3333333333333333,10,30,male,55 to 64
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2023-04-01,2024-03-31,0.2857142857142857,10,35,female,18 to 24
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2023-04-01,2024-03-31,0.1590909090909091,35,220,female,75 and over
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2023-04-01,2024-03-31,0.0,0,35,male,65 to 74
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2023-04-01,2024-03-31,0.0,0,40,female,45 to 54
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2023-04-01,2024-03-31,0.0,0,50,female,55 to 64
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2023-04-01,2024-03-31,0.1666666666666666,10,60,female,25 to 34
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2023-04-01,2024-03-31,0.2222222222222222,10,45,female,10 to 17
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2023-04-01,2024-03-31,0.1666666666666666,10,60,female,65 to 74
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2023-04-01,2024-03-31,0.25,10,40,male,25 to 34
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2023-04-01,2024-03-31,0.0,0,45,male,45 to 54
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2023-04-01,2024-03-31,0.0,0,25,male,10 to 17
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2023-04-01,2024-03-31,0.0,0,15,male,0 to 9
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2023-04-01,2024-03-31,0.25,10,40,male,35 to 44
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2023-04-01,2024-03-31,0.0,0,20,female,0 to 9
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2024-04-01,2025-03-31,0.2068965517241379,30,145,male,75 and over
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2024-04-01,2025-03-31,0.3333333333333333,10,30,male,18 to 24
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2024-04-01,2025-03-31,0.1666666666666666,10,60,female,35 to 44
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2024-04-01,2025-03-31,0.3333333333333333,10,30,male,55 to 64
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2024-04-01,2025-03-31,0.1666666666666666,10,60,female,25 to 34
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2024-04-01,2025-03-31,0.1590909090909091,35,220,female,75 and over
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2024-04-01,2025-03-31,0.0,0,40,male,65 to 74
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2024-04-01,2025-03-31,0.25,10,40,female,45 to 54
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2024-04-01,2025-03-31,0.0,0,50,female,55 to 64
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2024-04-01,2025-03-31,0.2222222222222222,10,45,female,10 to 17
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2024-04-01,2025-03-31,0.1818181818181818,10,55,female,65 to 74
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2024-04-01,2025-03-31,0.25,10,40,male,25 to 34
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2024-04-01,2025-03-31,0.0,0,45,male,45 to 54
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2024-04-01,2025-03-31,0.0,0,30,female,18 to 24
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2024-04-01,2025-03-31,0.3333333333333333,10,30,male,10 to 17
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2024-04-01,2025-03-31,0.25,10,40,male,35 to 44
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2024-04-01,2025-03-31,0.0,0,10,male,0 to 9
FAKE_DATA,Table_3_without_ADHD_that_are_prescribed_ADHD_medication01_09_2025_16_04,2024-04-01,2025-03-31,0.0,0,15,female,0 to 9
